2024
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PES|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_PANAL|PRI_PVEM|PRI_PANAL|PVEM_PANAL|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CNR|NULOS|TOTAL|RAC|JAMK|AMLO|JHRC|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
5|5|1335|B|1|0|1|482|35|9|20|Estrato 20|0||48|89|67|0|0|14|1|3|126|0|0|0|0|0|0|3|0|0|5|0|0|1|0|3|323|90|73|146|11|2018|7|1|19|25|37|1|N
5|5|1339|C|1|0|1|529|35|9|20|Estrato 20|0||68|78|72|2|4|13|3|4|155|6|1|0|0|0|0|0|0|0|3|1|0|0|0|3|361|84|80|178|16|2018|7|1|20|11|17|1|N
5|5|1362|B|1|0|1|697|35|11|20|Estrato 20|0||82|121|60|1|2|17|2|4|202|4|1|2|2|0|2|5|0|0|5|5|0|2|0|6|478|129|73|235|35|2018|7|1|19|27|9|1|N
5|5|1372|B|1|0|1|652|35|9|20|Estrato 20|0||48|107|71|2|1|12|0|1|205|6|1|0|1|0|1|1|1|0|6|2|0|0|0|6|467|111|76|231|43|2018|7|1|20|8|56|1|N
5|5|1373|B|1|0|1|409|35|9|20|Estrato 20|0||47|75|44|0|1|13|1|2|116|4|0|0|1|0|1|2|0|0|1|1|0|0|0|3|288|77|50|135|23|2018|7|1|19|32|43|1|N
5|5|1383|C|1|0|1|644|35|11|20|Estrato 20|0||84|75|100|1|6|19|1|3|168|5|1|0|0|0|3|0|0|0|0|0|2|2|0|4|405|78|112|196|15|2018|7|1|19|35|16|1|N
5|5|1403|C|1|0|1|748|35|10|20|Estrato 20|0||95|424|50|0|3|1|1|1|66|3|0|0|0|0|0|0|0|0|1|0|0|0|0|1|566|425|54|71|15|2018|7|1|20|13|40|1|N
5|5|1410|B|1|0|1|550|35|10|20|Estrato 20|0||111|34|92|1|1|14|0|1|124|7|2|0|0|0|0|2|0|0|4|1|0|2|1|4|298|37|96|152|8|2018|7|1|20|7|19|1|N
5|5|1413|B|1|0|1|528|35|10|20|Estrato 20|0||100|117|49|0|0|13|2|5|153|6|1|0|1|0|1|2|0|0|4|0|1|1|0|4|397|121|57|178|37|2018|7|1|19|27|59|1|N
5|5|1416|B|1|0|1|453|35|10|20|Estrato 20|0||108|81|51|0|2|13|0|2|139|13|1|0|0|0|0|1|1|0|7|1|0|2|0|7|343|82|57|175|22|2018|7|1|19|48|15|1|N
5|5|1426|C|1|0|1|560|35|10|20|Estrato 20|0||34|59|92|8|3|15|1|3|125|1|0|0|0|0|0|0|0|0|3|0|0|0|0|10|332|68|98|144|12|2018|7|1|19|37|55|1|N
5|5|1442|B|1|0|1|650|35|10|20|Estrato 20|0||33|79|126|5|8|15|0|0|145|3|0|1|0|0|0|7|0|0|5|2|0|2|0|6|412|85|141|172|8|2018|7|1|19|45|35|1|N
5|5|1447|B|1|0|1|572|35|10|20|Estrato 20|0||103|46|80|3|1|16|1|2|132|4|1|0|0|0|1|2|0|0|3|0|0|2|0|10|327|51|86|157|23|2018|7|1|18|56|17|1|N
5|6|265|C|4|0|1|673|17|7|21|Estrato 21|0||97|18|92|3|4|11|0|6|266|8|0|0|0|0|0|0|0|0|9|2|0|2|0|3|441|21|102|298|17|2018|7|1|20|10|18|1|N
5|6|272|B|1|0|1|595|17|7|21|Estrato 21|0||100|21|93|1|6|8|3|0|234|6|0|0|0|0|4|1|0|0|0|0|0|2|0|6|390|25|104|250|5|2018|7|1|19|3|52|1|N
5|6|274|C|1|0|2|619|17|7|21|Estrato 21|0||109|33|117|3|1|12|1|3|182|2|1|0|0|0|0|1|0|0|1|0|0|3|0|5|371|38|122|200|6|2018|7|1|19|34|17|1|N
5|6|289|C|1|0|3|419|17|7|21|Estrato 21|0||2|10|114|1|10|14|1|2|148|5|0|0|0|0|0|1|0|0|5|0|0|2|0|8|327|12|127|174|6|2018|7|1|19|38|37|1|N
5|6|297|C|2|0|2|578|17|7|21|Estrato 21|0||4|38|84|10|2|10|3|2|171|7|0|1|1|0|0|0|0|0|13|4|0|1|0|9|362|53|88|206|6|2018|7|1|20|28|2|1|N
5|6|304|B|1|0|2|537|17|7|21|Estrato 21|0||94|56|77|4|9|13|4|3|187|3|0|0|0|0|0|0|0|0|6|1|0|0|0|8|373|64|89|210|2|2018|7|1|19|58|11|1|N
5|6|312|C|2|0|3|578|17|7|21|Estrato 21|0||112|40|145|3|2|7|0|1|159|7|0|0|0|0|0|0|0|0|2|2|0|1|0|9|384|43|148|178|6|2018|7|1|20|24|53|1|N
5|6|1310|E|1|3|1|735|35|8|21|Estrato 21|0||40|103|65|2|3|17|0|3|229|5|0|0|1|0|0|0|1|0|4|1|0|0|0|8|478|106|72|256|36|2018|7|1|20|3|54|1|N
5|6|1314|E|3|1|2|736|35|8|21|Estrato 21|0||26|56|68|1|1|14|1|2|161|2|0|0|0|0|0|1|0|0|3|2|0|1|1|4|333|58|72|183|15|2018|7|1|20|17|47|1|N
5|6|1351|C|2|0|1|738|35|11|21|Estrato 21|0||45|101|72|3|1|17|1|6|218|10|0|0|1|0|2|2|0|0|5|7|0|2|0|6|485|106|83|259|31|2018|7|1|20|11|52|1|N
5|6|1359|C|1|0|1|720|35|11|21|Estrato 21|0||53|92|117|6|4|23|3|1|188|14|2|0|0|0|2|1|0|0|4|1|0|0|0|8|489|103|125|230|23|2018|7|1|19|58|40|1|N
5|6|1360|C|7|0|1|741|35|11|21|Estrato 21|0||51|170|87|0|3|15|1|3|194|8|1|0|0|0|1|2|0|0|6|1|0|0|1|5|540|172|96|224|42|2018|7|1|20|31|10|1|N
5|6|1463|B|1|0|1|511|35|8|21|Estrato 21|0||23|61|89|3|5|11|2|0|161|11|0|0|0|0|0|0|0|0|3|1|0|2|0|4|355|66|94|189|2|2018|7|1|19|39|16|1|N
5|6|1469|E|3|0|2|507|35|11|21|Estrato 21|0||65|107|92|3|4|14|4|3|98|2|2|1|0|0|1|1|1|0|2|0|0|0|0|7|346|117|102|116|4|2018|7|1|19|52|16|1|N
5|6|1540|C|1|0|1|627|35|10|21|Estrato 21|0||75|77|79|2|1|20|2|3|170|7|2|0|0|0|0|3|0|0|6|2|2|2|0|5|422|83|86|209|39|2018|7|1|19|33|5|1|N
5|6|1607|B|1|0|1|276|35|10|21|Estrato 21|0||86|25|79|2|4|5|0|0|43|2|0|1|0|0|1|3|0|0|4|0|0|2|0|2|176|28|87|56|3|2018|7|1|19|34|31|1|N
5|7|228|B|1|0|3|300|11|12|22|Estrato 22|0||138|117|62|0|1|1|1|0|38|6|0|0|0|0|0|0|0|0|0|0|0|1|0|9|241|118|63|46|5|2018|7|1|20|35|47|1|N
5|7|552|B|1|0|1|486|24|12|22|Estrato 22|0||120|52|56|4|26|34|5|5|98|6|1|0|1|0|0|2|0|0|3|0|0|1|0|7|312|63|89|142|11|2018|7|1|20|0|29|1|N
5|7|553|B|1|0|1|490|24|12|22|Estrato 22|0||120|46|39|2|26|15|5|2|97|4|4|1|0|0|2|2|1|0|8|2|1|2|0|2|276|58|72|129|15|2018|7|1|19|7|49|1|N
5|7|565|B|1|0|3|632|24|12|22|Estrato 22|0||131|30|100|6|29|33|3|5|103|6|0|0|0|0|2|7|3|0|2|4|0|1|0|20|356|39|146|149|2|2018|7|1|19|37|4|1|N
5|7|766|C|9|0|1|722|30|13|22|Estrato 22|0||5|91|77|1|1|15|2|0|146|9|0|1|0|0|1|0|0|1|12|2|0|4|0|5|403|95|80|188|35|2018|7|1|19|35|40|1|N
5|7|787|B|1|0|1|536|30|13|22|Estrato 22|0||34|55|100|3|3|17|4|1|84|3|0|0|0|0|1|1|0|0|7|0|0|0|0|5|293|62|106|111|9|2018|7|1|20|8|28|1|N
5|7|793|B|1|0|1|541|30|13|22|Estrato 22|0||31|52|109|3|0|23|0|1|131|4|1|0|0|0|1|0|1|0|5|1|1|1|0|7|362|56|112|166|21|2018|7|1|20|1|50|1|N
5|7|859|B|1|0|1|690|30|13|22|Estrato 22|0||62|153|98|0|4|9|4|3|135|5|8|0|2|0|3|1|0|0|7|0|0|2|1|11|479|167|109|158|33|2018|7|1|19|16|33|1|N
5|7|918|C|1|0|1|479|30|13|22|Estrato 22|0||70|65|69|0|1|9|0|2|115|0|0|0|0|0|0|0|0|0|6|1|0|0|0|6|284|65|72|131|10|2018|7|1|19|31|27|1|N
5|7|969|C|3|0|1|610|30|16|22|Estrato 22|0||16|43|106|2|4|14|2|1|105|4|0|0|0|0|2|3|0|0|0|2|0|1|0|6|308|47|116|126|13|2018|7|1|19|18|42|1|N
5|7|972|B|1|0|1|654|30|16|22|Estrato 22|0||79|84|103|3|2|18|3|2|165|5|1|1|0|0|2|0|1|0|5|1|0|1|1|12|443|92|110|195|33|2018|7|1|19|23|9|1|N
5|7|999|B|1|0|1|399|30|16|22|Estrato 22|0||91|55|84|2|1|8|0|3|77|3|0|0|0|0|1|0|0|0|4|0|0|1|0|2|264|57|89|93|23|2018|7|1|19|31|19|1|N
6|1|2|B|1|0|1|422|1|6|23|Estrato 23|0||3|90|54|1|0|9|5|2|104|2|2|2|2|0|1|0|1|0|2|1|0|1|0|0|294|102|58|119|15|2018|7|1|19|36|1|1|N
6|1|7|C|1|0|1|393|1|2|23|Estrato 23|0||31|35|53|2|2|7|6|0|134|4|1|0|0|0|4|1|0|0|4|2|1|0|0|8|279|44|60|152|15|2018|7|1|19|23|12|1|N
6|1|20|S|1|0|1|0|1|1|23|Estrato 23|0||23|199|82|4|2|29|15|2|312|6|6|0|2|0|0|0|1|0|11|9|1|2|0|8|754|226|87|370|63|2018|7|1|19|11|38|1|N
6|1|52|C|1|0|1|530|1|1|23|Estrato 23|0||27|57|59|2|2|21|5|3|164|3|4|0|0|0|5|3|0|0|11|1|0|0|0|7|366|68|72|200|19|2018|7|1|20|33|10|1|N
6|1|77|C|1|0|2|746|1|6|23|Estrato 23|0||3|120|83|5|1|17|8|4|219|10|1|2|2|0|0|0|0|0|4|1|1|0|0|8|509|138|88|252|23|2018|7|1|19|13|3|1|N
6|1|120|B|1|0|1|683|4|6|23|Estrato 23|0||73|70|76|2|0|46|5|3|174|10|0|1|0|0|2|0|0|0|10|7|0|2|0|10|437|78|81|249|19|2018|7|1|20|22|4|1|N
6|1|127|B|1|0|1|576|4|6|23|Estrato 23|0||76|53|76|1|3|32|1|9|151|3|1|0|2|2|0|2|1|0|6|2|0|1|0|10|371|60|91|195|15|2018|7|1|20|4|29|1|N
6|1|128|B|1|0|1|426|4|6|23|Estrato 23|0||78|63|57|3|2|23|2|2|115|10|1|0|1|0|0|1|0|0|5|0|0|0|0|3|301|70|62|153|13|2018|7|1|19|54|47|1|N
6|1|136|B|1|0|3|492|4|6|23|Estrato 23|0||81|81|47|4|1|25|2|13|103|4|1|1|1|1|0|1|0|0|0|0|0|2|0|10|315|91|62|134|18|2018|7|1|19|43|13|1|N
6|1|145|E|1|6|2|678|5|4|23|Estrato 23|0||123|90|58|3|2|24|6|4|230|7|3|0|0|0|0|1|0|0|11|1|0|6|1|6|489|102|65|279|36|2018|7|1|19|45|34|1|N
6|1|146|B|1|0|2|677|5|5|23|Estrato 23|0||85|50|39|2|1|28|10|4|240|3|3|1|1|0|1|0|0|0|8|0|0|2|1|6|421|67|45|281|21|2018|7|1|19|3|0|1|N
6|1|159|C|2|0|1|671|5|4|23|Estrato 23|0||109|47|67|3|3|25|11|4|192|9|3|2|2|2|2|4|0|0|8|4|1|2|0|10|419|70|80|241|18|2018|7|1|19|49|31|1|N
6|2|174|B|1|0|2|482|6|9|24|Estrato 24|0||9|31|50|2|7|14|1|4|159|2|1|2|0|0|1|3|0|0|7|5|1|1|0|23|322|37|65|189|8|2018|7|1|20|13|27|1|N
6|2|201|B|1|0|1|123|8|13|24|Estrato 24|0||65|11|7|0|2|5|0|0|39|3|1|0|0|0|0|1|0|0|2|0|0|1|0|2|75|12|10|50|1|2018|7|1|19|16|11|1|N
6|2|208|C|1|0|1|431|8|13|24|Estrato 24|0||64|31|24|2|18|12|1|1|144|2|1|0|0|0|0|4|0|0|5|1|0|2|0|7|270|35|47|166|15|2018|7|1|19|55|32|1|N
6|2|229|B|1|0|3|230|8|14|24|Estrato 24|0||19|8|16|2|8|4|2|0|103|6|0|0|0|0|0|2|0|0|5|2|0|1|0|1|164|12|26|121|4|2018|7|1|20|7|31|1|N
6|2|250|E|3|0|1|589|8|12|24|Estrato 24|0||43|38|26|1|7|27|2|1|225|9|2|0|0|0|1|4|0|0|13|3|2|1|0|10|396|43|39|280|24|2018|7|1|20|20|37|1|N
6|2|252|C|1|0|1|524|8|14|24|Estrato 24|0||50|25|29|1|11|17|1|1|193|2|0|0|0|0|3|3|0|1|7|4|0|0|2|7|328|27|48|223|21|2018|7|1|20|1|15|1|N
6|2|259|C|2|0|1|558|8|13|24|Estrato 24|0||56|25|19|1|27|26|3|2|165|5|0|0|0|0|1|4|1|0|11|4|0|1|0|11|317|29|54|212|11|2018|7|1|20|15|56|1|N
6|2|287|B|1|0|1|537|10|10|24|Estrato 24|0||89|57|63|4|0|8|3|1|149|2|0|0|1|0|0|4|0|0|2|3|0|2|0|11|313|65|68|166|3|2018|7|1|19|33|15|1|N
6|2|297|C|2|0|1|585|10|16|24|Estrato 24|0||91|56|46|2|4|13|2|2|150|3|0|0|1|0|3|1|1|0|8|1|0|0|0|13|333|61|57|175|27|2018|7|1|20|25|42|1|N
6|2|318|B|1|0|1|511|10|16|24|Estrato 24|0||74|23|51|9|4|17|3|1|133|5|1|0|0|0|2|4|0|0|15|1|0|0|0|8|284|36|62|171|7|2018|7|1|19|39|4|1|N
6|2|336|B|1|0|2|515|10|16|24|Estrato 24|0||110|36|43|5|12|11|2|1|102|5|0|1|0|0|0|3|0|0|6|1|0|2|0|9|247|44|59|127|8|2018|7|1|20|4|19|1|N
7|1|1108|C|1|0|3|615|76|9|25|Estrato 25|1|Estrato 1|34|5|28|4|69|50|20|13|210|14|0|0|0|0|0|1|0|1|10|4|2|3|0|37|473|29|112|293|2|2018|7|1|20|27|23|1|N
7|2|386|E|1|0|3|486|26|21|26|Estrato 26|2|Estrato 2|58|0|123|3|168|6|0|1|23|1|0|0|0|0|0|0|0|0|0|0|0|0|0|14|339|3|292|30|0|2018|7|1|20|25|21|1|N
7|2|386|E|2|0|3|612|26|21|26|Estrato 26|2|Estrato 2|59|3|68|4|152|5|1|6|78|0|0|0|0|0|0|2|0|0|0|0|0|0|0|20|340|8|228|83|1|2018|7|1|20|38|46|1|N
7|2|1047|E|2|0|3|311|71|11|26|Estrato 26|2|Estrato 2|93|0|5|99|14|17|0|55|58|13|0|0|0|0|0|0|0|0|1|1|0|0|0|7|271|99|74|90|1|2018|7|1|20|10|43|1|N
7|4|1064|E|1|1|3|465|73|12|28|Estrato 28|4|Estrato 4|114|4|19|2|32|14|2|9|227|9|0|0|0|0|0|0|0|0|12|1|3|13|0|14|363|8|60|279|2|2018|7|1|19|30|16|1|N
7|4|1433|E|1|0|3|405|121|12|28|Estrato 28|4|Estrato 4|38|12|34|1|42|22|6|17|97|6|20|2|6|0|2|0|0|0|20|0|0|0|0|17|310|47|95|145|6|2018|7|1|20|14|39|1|N
7|5|353|E|1|0|3|405|23|22|29|Estrato 29|5|Estrato 5|23|12|63|2|43|18|5|3|196|6|0|0|0|0|0|2|0|0|3|0|0|0|1|12|368|19|111|223|2|2018|7|1|19|19|3|1|N
7|5|1142|C|3|0|1|616|77|5|29|Estrato 29|5|Estrato 5|100|23|15|1|4|28|5|2|283|19|1|1|1|0|3|1|0|0|6|3|0|7|0|3|427|32|25|346|21|2018|7|1|20|36|35|1|N
7|5|1153|E|3|0|3|717|77|5|29|Estrato 29|5|Estrato 5|114|25|23|8|40|33|6|4|255|8|4|0|0|0|0|3|0|0|15|6|1|2|1|29|472|43|70|320|9|2018|7|1|20|30|56|1|N
7|5|1442|C|1|0|3|440|94|21|29|Estrato 29|5|Estrato 5|62|11|7|23|34|23|4|4|240|7|0|0|0|0|0|1|0|1|4|0|0|0|0|13|375|38|47|274|3|2018|7|1|20|11|30|1|N
7|5|1921|E|1|0|3|567|111|22|29|Estrato 29|5|Estrato 5|47|4|340|7|4|28|7|2|136|4|0|1|0|0|0|0|0|0|2|0|0|0|0|11|547|19|346|170|1|2018|7|1|19|32|6|1|N
7|6|419|B|1|0|3|625|27|3|30|Estrato 30|6|Estrato 6|41|16|87|1|65|35|3|1|243|15|0|0|0|0|0|0|0|0|8|6|1|0|0|15|502|20|153|308|6|2018|7|1|20|19|3|1|N
7|7|104|E|1|0|2|455|9|15|31|Estrato 31|7|Estrato 7|9|37|27|5|16|39|11|8|112|12|0|0|0|0|0|2|0|0|11|0|0|1|1|17|310|53|53|175|11|2018|7|1|20|10|10|1|N
7|7|107|B|1|0|3|457|9|15|31|Estrato 31|7|Estrato 7|12|10|19|13|2|16|8|6|198|14|0|0|0|0|0|0|0|0|13|0|0|0|2|11|315|31|27|241|3|2018|7|1|19|51|33|2|N
7|7|1008|C|1|0|2|584|69|18|31|Estrato 31|7|Estrato 7|42|10|22|6|15|15|3|2|272|8|1|0|0|0|0|0|0|0|12|3|1|4|0|10|388|20|39|315|4|2018|7|1|20|29|46|1|N
7|8|291|C|1|0|3|524|19|6|32|Estrato 32|8|Estrato 8|104|16|46|14|47|35|5|4|143|13|0|0|0|0|0|1|1|1|5|1|0|3|3|40|387|35|100|200|9|2018|7|1|20|35|1|1|N
7|8|1543|C|1|0|2|561|99|10|32|Estrato 32|8|Estrato 8|89|22|161|2|83|35|4|2|93|7|1|1|0|0|0|2|0|0|4|4|0|1|0|34|457|30|248|144|1|2018|7|1|20|32|7|1|N
7|9|1625|C|3|0|1|625|102|1|33|Estrato 33|9|Estrato 9|90|11|23|3|3|20|0|5|214|6|0|0|0|0|0|1|1|0|16|8|0|4|0|8|331|14|33|268|8|2018|7|1|20|4|45|1|N
7|10|649|C|1|0|3|559|46|14|34|Estrato 34|10|Estrato 10|88|10|46|10|31|38|10|10|166|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|339|30|87|222|0|2018|7|1|19|58|46|1|N
7|10|1839|B|1|0|2|509|108|23|36|Estrato 36|12|Estrato 12|38|8|56|3|37|21|7|2|207|12|2|0|0|0|0|3|0|0|3|0|0|0|0|12|374|20|98|243|1|2018|7|1|20|29|5|1|N
7|10|1866|C|1|0|2|533|109|15|35|Estrato 35|11|Estrato 11|73|19|19|2|53|30|4|1|193|14|1|1|0|0|0|1|0|0|5|5|1|1|0|6|362|27|74|249|6|2018|7|1|20|9|12|1|N
7|11|722|C|4|0|1|647|52|20|37|Estrato 37|13|Estrato 13|39|19|39|104|38|28|1|7|143|11|1|1|0|2|3|3|0|0|3|1|2|1|0|43|455|128|90|189|5|2018|7|1|20|25|11|1|N
7|12|1278|C|1|0|1|665|90|19|38|Estrato 38|14|Estrato 14|102|21|41|1|5|8|1|1|297|10|0|0|1|0|0|1|1|0|25|5|1|2|0|11|453|24|49|348|21|2018|7|1|20|3|16|1|N
7|12|1343|C|4|0|1|746|90|19|38|Estrato 38|14|Estrato 14|50|15|31|1|9|18|0|0|237|6|1|0|0|0|1|2|0|0|18|8|0|2|0|11|370|17|43|289|10|2018|7|1|20|22|0|1|N
7|12|2011|B|1|0|1|561|90|16|38|Estrato 38|14|Estrato 14|84|16|24|0|15|8|1|0|172|12|2|1|0|0|0|1|2|0|12|2|0|9|0|5|287|20|42|215|5|2018|7|1|20|22|42|1|N
7|13|775|C|1|0|3|391|54|16|39|Estrato 39|15|Estrato 15|120|10|15|4|7|32|27|1|111|16|0|0|0|0|1|0|0|0|5|3|0|1|0|10|246|41|24|168|3|2018|7|1|19|39|12|2|N
8|2|3030|B|1|0|1|150|37|5|41|Estrato 41|0||83|14|5|1|0|1|0|1|22|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|54|15|6|23|7|2018|7|1|20|27|36|1|N
8|2|3058|B|1|0|1|266|37|10|41|Estrato 41|0||91|11|19|2|1|5|1|0|59|4|0|0|1|0|0|0|0|0|3|0|0|0|0|4|119|15|20|71|9|2018|7|1|20|19|56|1|N
8|3|1443|B|1|0|1|271|37|4|42|Estrato 42|0||19|24|11|0|2|7|2|0|38|3|0|0|0|0|0|0|0|0|1|1|1|1|0|7|103|26|13|52|5|2018|7|1|20|12|25|1|N
8|3|1456|B|1|0|1|416|37|3|42|Estrato 42|0||18|38|26|2|3|9|3|0|53|8|0|2|0|0|0|0|0|0|2|1|0|2|0|9|170|45|29|75|12|2018|7|1|20|36|24|1|N
8|3|1498|B|1|0|1|120|37|4|42|Estrato 42|0||20|12|10|0|1|4|0|0|23|2|1|0|1|0|0|1|1|0|0|0|0|1|0|3|63|14|13|30|3|2018|7|1|20|4|20|1|N
8|3|1553|B|1|0|1|414|37|3|42|Estrato 42|0||39|43|34|2|6|5|5|0|59|6|0|0|0|0|0|0|0|0|0|0|0|0|0|4|174|50|40|70|10|2018|7|1|20|26|13|1|N
8|3|2013|B|1|0|1|714|37|3|42|Estrato 42|0||67|41|56|9|6|19|6|3|117|4|1|0|0|0|0|0|0|0|5|2|6|0|3|11|309|57|65|153|20|2018|7|1|20|28|33|1|N
8|3|2178|B|1|0|1|452|37|6|42|Estrato 42|0||93|29|48|2|7|17|4|2|77|2|0|0|0|0|1|1|0|0|6|2|1|1|1|8|226|35|59|106|17|2018|7|1|20|20|10|1|N
8|4|1588|B|1|0|1|473|37|4|43|Estrato 43|0||7|64|20|3|0|6|1|0|70|7|3|0|1|2|0|0|0|0|1|1|0|1|0|6|207|74|20|86|21|2018|7|1|20|1|57|1|N
8|4|1642|C|7|0|1|720|37|5|43|Estrato 43|0||111|214|43|3|1|9|4|1|137|4|3|0|0|0|1|0|0|1|4|1|0|1|0|6|485|224|47|156|52|2018|7|1|20|13|0|1|N
8|4|1651|B|1|0|1|722|37|4|43|Estrato 43|0||30|120|59|2|4|9|0|1|125|5|0|2|0|0|2|0|0|0|8|1|0|0|1|9|396|124|66|148|48|2018|7|1|20|23|48|1|N
8|4|1658|B|1|0|1|445|37|4|43|Estrato 43|0||30|50|35|2|1|8|1|2|70|3|0|2|0|0|0|1|0|0|4|2|0|2|0|10|221|55|39|89|28|2018|7|1|20|9|19|1|N
8|4|1993|C|1|0|1|392|37|4|43|Estrato 43|0||25|31|21|2|1|9|1|1|61|3|0|0|0|0|0|2|1|0|7|1|0|2|0|6|169|34|26|83|20|2018|7|1|19|59|46|1|N
8|5|26|B|1|0|1|682|2|11|44|Estrato 44|0||5|104|57|12|0|18|3|33|110|14|0|0|0|0|0|0|2|0|7|0|0|1|0|9|416|119|92|150|46|2018|7|1|20|16|53|1|N
8|5|208|B|1|0|2|266|11|20|44|Estrato 44|0||23|44|22|0|0|8|0|4|18|2|2|0|2|0|1|0|0|0|3|0|0|0|2|1|111|48|27|31|2|2018|7|1|20|30|24|1|N
8|5|217|B|1|0|3|273|11|20|44|Estrato 44|0||24|58|21|1|1|20|2|2|41|2|0|3|2|0|0|1|0|0|4|2|0|0|0|3|169|66|25|69|6|2018|7|1|20|1|2|1|N
8|5|942|B|1|0|1|387|21|19|44|Estrato 44|0||33|132|35|0|1|3|0|4|45|1|3|0|1|0|0|1|0|0|3|0|0|2|2|1|267|136|41|54|33|2018|7|1|20|13|1|1|N
8|5|991|C|6|0|1|667|21|19|44|Estrato 44|0||58|51|42|1|1|29|0|1|128|5|0|0|0|0|0|2|1|0|7|0|1|0|0|9|318|52|47|170|40|2018|7|1|20|17|2|1|N
8|5|1015|B|1|0|2|448|21|19|44|Estrato 44|0||73|63|12|3|0|28|0|3|86|3|0|0|0|0|1|0|1|0|6|6|0|3|0|5|245|66|17|132|25|2018|7|1|20|23|49|1|N
8|6|659|B|1|0|1|631|19|15|45|Estrato 45|0||67|104|33|4|4|10|2|0|112|4|0|0|0|0|0|0|0|0|6|2|0|1|0|8|290|110|37|135|0|2018|7|1|20|35|53|1|N
8|7|1198|C|1|0|1|397|31|13|46|Estrato 46|0||93|21|44|3|1|13|1|2|62|11|1|0|0|0|1|1|0|0|7|1|1|1|2|7|189|26|49|96|9|2018|7|1|20|29|58|1|N
8|7|2230|B|1|0|1|401|40|1|46|Estrato 46|0||111|63|17|0|1|10|0|4|74|9|0|0|0|0|0|0|0|0|0|0|7|0|1|14|213|63|22|100|13|2018|7|1|20|6|43|1|N
8|7|2231|B|1|0|1|285|40|1|46|Estrato 46|0||112|20|18|3|0|10|0|0|35|1|0|0|0|0|0|0|0|0|3|1|1|0|0|6|98|23|18|51|0|2018|7|1|19|30|34|1|N
8|7|2232|B|1|0|1|357|40|1|46|Estrato 46|0||112|28|26|3|2|5|1|2|53|4|0|0|0|0|0|0|0|0|7|0|0|0|0|6|137|32|30|69|0|2018|7|1|19|47|19|1|N
8|8|713|B|1|0|1|554|19|17|47|Estrato 47|0||72|172|53|2|2|8|2|1|96|3|6|0|1|0|0|1|0|0|2|3|1|1|0|7|400|183|57|114|39|2018|7|1|20|12|9|1|N
8|8|3233|C|1|0|1|458|19|17|47|Estrato 47|0||17|60|10|1|1|9|0|0|65|4|0|0|0|0|0|0|0|0|6|2|1|0|0|5|198|61|11|87|34|2018|7|1|20|31|53|1|N
9|1|852|C|6|0|1|691|5|1|49|Estrato 49|1|Estrato 1|25|29|25|41|4|22|1|3|238|4|6|1|0|0|0|0|1|0|25|5|1|2|0|13|437|78|33|297|16|2018|7|1|20|20|24|1|N
9|1|857|C|1|0|1|503|5|1|49|Estrato 49|1|Estrato 1|20|31|23|22|0|14|3|3|213|15|0|1|0|0|3|1|0|0|14|1|0|2|0|15|383|57|30|259|22|2018|7|1|19|48|58|1|N
9|1|885|B|1|0|1|637|5|1|49|Estrato 49|1|Estrato 1|43|35|42|20|3|12|1|1|220|12|3|0|0|0|1|2|0|0|30|6|0|5|0|15|437|59|49|285|29|2018|7|1|20|32|32|1|N
9|1|893|C|2|0|1|582|5|1|49|Estrato 49|1|Estrato 1|47|26|24|23|2|18|0|2|213|11|2|0|0|0|1|2|0|0|13|2|2|1|0|5|355|51|31|260|8|2018|7|1|20|8|0|1|N
9|1|909|C|2|0|1|722|5|1|49|Estrato 49|1|Estrato 1|62|31|18|26|2|18|2|2|289|6|4|1|0|0|1|1|0|0|26|2|0|3|0|15|461|64|24|344|14|2018|7|1|19|50|54|1|N
9|1|939|B|1|0|1|513|5|1|49|Estrato 49|1|Estrato 1|83|20|13|28|0|8|1|1|196|3|0|1|0|0|0|0|1|0|15|0|0|3|1|3|316|50|15|225|22|2018|7|1|20|37|38|1|N
9|1|971|C|2|0|1|525|5|4|52|Estrato 52|4|Estrato 4|86|39|31|14|3|15|3|1|212|6|2|0|0|0|0|0|0|0|12|0|0|0|0|16|361|58|35|245|7|2018|7|1|20|38|30|1|N
9|2|1091|B|1|0|1|554|5|2|50|Estrato 50|2|Estrato 2|115|161|58|5|1|10|3|0|140|4|3|0|0|0|2|0|0|0|6|0|0|0|0|10|418|172|61|160|15|2018|7|1|19|51|3|1|N
9|2|1099|C|1|0|1|428|5|2|50|Estrato 50|2|Estrato 2|129|96|45|6|1|7|3|0|114|4|4|0|0|0|1|0|0|0|11|1|0|1|0|12|329|109|47|138|23|2018|7|1|20|28|43|1|N
